bank_to,k_symbol,account_to,account_id,amount,order_id
OP,LEASING,98212933,4134,1171.0,35482.0
WX,SIPO,37454885,4134,5932.0,35483.0
OP,LEASING,86283540,4143,1896.0,35493.0
QR,UVER,13202494,4144,5915.7,35494.0
WX,SIPO,44854801,4144,8753.0,35495.0
ST,SIPO,41463971,4150,3006.0,35503.0
WX,NULL,91151189,4150,1669.0,35504.0
QR,POJISTNE,82856064,4150,75.0,35505.0
CD,LEASING,57309913,4150,1273.0,35506.0
WX,LEASING,22916323,4171,2611.8,35532.0
GH,SIPO,90027188,4171,14336.0,35533.0
EF,SIPO,54694455,4186,7028.0,35557.0
UV,LEASING,72907602,4186,894.0,35558.0
QR,SIPO,51522499,4190,2901.0,35565.0
MN,NULL,24471074,4190,1100.0,35566.0
IJ,POJISTNE,72617375,4190,1242.0,35567.0
QR,UVER,57476657,4190,6763.0,35568.0
GH,LEASING,65168309,4237,1960.5,35639.0
CD,SIPO,5514008,4245,4534.0,35649.0
OP,LEASING,46815562,4245,1663.0,35650.0
UV,LEASING,53549736,4253,4125.2,35663.0
WX,SIPO,66295969,4253,7344.0,35664.0
ST,UVER,4058731,4259,3318.0,35668.0
CD,SIPO,73520475,4259,9516.0,35669.0
AB,NULL,40486842,4259,2255.0,35670.0
EF,UVER,42941677,4260,4075.5,35671.0
OP,SIPO,18079054,4260,12006.0,35672.0
MN,SIPO,21157777,4266,9098.0,35680.0
QR,LEASING,92455988,4266,507.0,35681.0
IJ,SIPO,24499589,4268,6646.0,35683.0
AB,UVER,28338015,4268,3499.0,35684.0
QR,LEASING,39798104,4273,2895.2,35690.0
UV,SIPO,91834884,4273,9909.0,35691.0
IJ,LEASING,57985192,4276,2895.2,35695.0
GH,UVER,89613037,4293,4561.0,35718.0
IJ,SIPO,75312357,4293,4797.0,35719.0
UV,UVER,97354483,4309,4825.3,35737.0
YZ,LEASING,59831583,4318,4609.6,35748.0
KL,SIPO,13522321,4318,13396.0,35749.0
GH,UVER,15082747,4320,4280.0,35752.0
KL,LEASING,9958225,4330,4609.6,35763.0
CD,SIPO,5012721,4330,4140.0,35764.0
OP,NULL,83009093,4330,1786.0,35765.0
WX,LEASING,43657523,4332,4609.6,35767.0
GH,SIPO,21178984,4332,7885.0,35768.0
CD,LEASING,16882026,4336,4556.0,35772.0
WX,SIPO,30210501,4336,8316.0,35773.0
IJ,UVER,15837014,4337,2142.0,35774.0
AB,UVER,4569364,4342,4172.0,35781.0
KL,SIPO,52346587,4342,6135.0,35782.0
EF,LEASING,11365098,4346,2329.0,35785.0
KL,SIPO,97406702,4346,5389.0,35786.0
AB,NULL,19900185,4346,3067.0,35787.0
EF,SIPO,6195903,4352,3710.0,35791.0
MN,LEASING,5816001,4352,506.0,35792.0
MN,UVER,33371013,4354,5461.3,35794.0
CD,SIPO,23047155,4354,12756.0,35795.0
AB,LEASING,75449079,4356,1003.0,35796.0
IJ,LEASING,36673987,4358,2542.0,35798.0
AB,UVER,55740487,4361,7512.7,35802.0
OP,LEASING,46991014,4377,4788.3,35820.0
IJ,LEASING,71792411,4383,1540.0,35825.0
AB,SIPO,54309666,4383,8352.0,35826.0
KL,NULL,99767720,4383,4265.0,35827.0
ST,LEASING,24428779,4386,1590.0,35829.0
OP,SIPO,82197737,4386,11954.0,35830.0
YZ,LEASING,89509248,4408,3779.9,35865.0
GH,SIPO,93220632,4408,5156.0,35866.0
QR,UVER,63660216,4413,4610.0,35874.0
UV,SIPO,8759522,4413,7802.0,35875.0
ST,SIPO,75805902,4414,3716.0,35876.0
ST,NULL,35362416,4414,3509.0,35877.0
EF,UVER,88424551,4414,4051.0,35878.0
AB,SIPO,8593738,4415,4601.0,35879.0
MN,NULL,61133015,4415,3408.0,35880.0
QR,POJISTNE,19646489,4415,77.0,35881.0
OP,NULL,67352598,4415,397.0,35882.0
EF,UVER,42558240,4415,6170.0,35883.0
ST,SIPO,50905704,4418,5951.0,35887.0
ST,NULL,36693310,4418,186.0,35888.0
UV,POJISTNE,51602697,4418,906.0,35889.0
ST,NULL,76446610,4418,1435.0,35890.0
ST,LEASING,73401069,4418,881.0,35891.0
GH,UVER,47825217,4423,2051.0,35899.0
CD,SIPO,4275078,4423,1277.0,35900.0
QR,NULL,21013897,4423,4015.0,35901.0
MN,LEASING,62918054,4424,720.0,35902.0
KL,SIPO,17050731,4427,5005.0,35905.0
CD,UVER,55410188,4427,7318.0,35906.0
GH,LEASING,7346713,4434,2314.0,35917.0
OP,SIPO,390536,4434,4495.0,35918.0
ST,LEASING,41293668,4438,658.0,35922.0
CD,SIPO,2065778,4442,8590.0,35925.0
GH,LEASING,64758652,4442,1502.0,35926.0
WX,UVER,55297768,4447,5353.5,35931.0
WX,UVER,57328462,4448,5353.5,35932.0
IJ,UVER,41103047,4456,5353.5,35941.0
AB,UVER,98249196,4462,2770.3,35951.0
UV,UVER,25870239,4467,2394.5,35956.0
QR,SIPO,66281664,4467,4556.0,35957.0
CD,LEASING,9000087,4471,3029.2,35964.0
AB,SIPO,60353129,4471,11318.0,35965.0
EF,SIPO,96544521,4473,5528.0,35967.0
KL,NULL,69761729,4473,3525.0,35968.0
KL,UVER,75815641,4473,1566.0,35969.0
YZ,LEASING,70522868,4475,1691.9,35971.0
YZ,SIPO,51957607,4476,3195.0,35972.0
EF,NULL,27366185,4476,912.0,35973.0
GH,POJISTNE,96384197,4476,3103.0,35974.0
UV,UVER,18494886,4476,633.0,35975.0
CD,LEASING,49646252,4478,707.0,35978.0
YZ,UVER,21099597,4503,2819.8,36008.0
WX,SIPO,95965677,4511,3948.0,36020.0
EF,LEASING,87421154,4511,798.0,36021.0
QR,UVER,12378204,4527,2156.0,36042.0
CD,UVER,10384428,4533,2253.5,36048.0
OP,SIPO,65046036,4533,10479.0,36049.0
EF,LEASING,82846194,4537,1352.1,36053.0
IJ,SIPO,71980470,4550,1113.0,36066.0
EF,NULL,95971029,4550,1607.0,36067.0
ST,POJISTNE,19181561,4550,424.0,36068.0
WX,UVER,30900681,4550,1022.0,36069.0
UV,UVER,20694566,4576,8339.0,36110.0
ST,UVER,99807279,4580,1684.8,36115.0
AB,SIPO,90886467,4580,8723.0,36116.0
YZ,SIPO,64408206,4585,4065.0,36124.0
GH,UVER,3908431,4585,1347.0,36125.0
GH,UVER,74167519,4616,2778.7,36166.0
WX,SIPO,88828020,4616,12260.0,36167.0
WX,UVER,54633820,4618,2778.7,36170.0
IJ,UVER,69861972,4626,2778.7,36181.0
KL,UVER,39618468,4631,3647.0,36189.0
YZ,SIPO,59294611,4650,554.0,36217.0
KL,NULL,6576216,4650,2828.0,36218.0
ST,UVER,50796478,4650,6700.0,36219.0
QR,UVER,35342312,4660,4456.0,36230.0
QR,SIPO,85892647,4660,2121.0,36231.0
UV,NULL,85081994,4660,475.0,36232.0
MN,POJISTNE,76798975,4660,437.0,36233.0
ST,UVER,8383214,4681,3388.0,36263.0
CD,SIPO,50554043,4681,5016.0,36264.0
OP,NULL,30791741,4681,4515.0,36265.0
AB,UVER,94525420,4715,4049.0,36325.0
KL,UVER,46966421,4725,4674.2,36341.0
KL,SIPO,77940284,4725,13462.0,36342.0
YZ,UVER,36371326,4727,4485.0,36345.0
QR,SIPO,30821961,4727,3580.0,36346.0
UV,NULL,87424748,4727,1861.0,36347.0
UV,UVER,51417624,4746,3413.0,36371.0
UV,LEASING,96378469,4753,1271.0,36378.0
EF,UVER,85673802,4774,9689.0,36413.0
CD,UVER,68459832,4784,4572.0,36424.0
MN,SIPO,92189216,4794,1922.0,36443.0
EF,NULL,60735916,4794,603.0,36444.0
UV,POJISTNE,85381936,4794,3142.0,36445.0
CD,NULL,91262608,4794,1660.0,36446.0
KL,UVER,80407201,4794,9698.0,36447.0
UV,UVER,17711252,4803,1232.0,36454.0
OP,UVER,74436640,4825,1783.2,36489.0
MN,UVER,12253350,4851,5902.2,36529.0
YZ,SIPO,40565508,4851,4285.0,36530.0
QR,SIPO,23212576,4852,4794.0,36531.0
YZ,UVER,98242383,4852,5925.0,36532.0
AB,UVER,67520165,4858,6983.3,36539.0
MN,UVER,69927233,4863,6340.3,36547.0
OP,SIPO,70381557,4863,3300.0,36548.0
QR,NULL,66434705,4863,6036.0,36549.0
ST,UVER,81512897,4894,4875.8,36599.0
YZ,SIPO,25638538,4907,3938.0,36618.0
AB,NULL,5604631,4907,1253.0,36619.0
QR,POJISTNE,82890259,4907,325.0,36620.0
IJ,UVER,5619949,4907,2059.0,36621.0
ST,UVER,47568672,4937,5996.2,36665.0
OP,SIPO,13841212,4937,2687.0,36666.0
OP,NULL,43502605,4937,800.0,36667.0
KL,UVER,70243751,4948,5996.2,36679.0
WX,SIPO,39958155,4948,4710.0,36680.0
WX,UVER,44724160,4949,6039.8,36681.0
ST,UVER,80888122,4969,2502.8,36709.0
UV,SIPO,87679707,4969,8309.0,36710.0
AB,NULL,94635641,4969,610.0,36711.0
YZ,SIPO,61511546,4981,4930.0,36729.0
GH,UVER,9506047,4981,3736.0,36730.0
MN,UVER,80840283,4994,7178.8,36748.0
QR,UVER,68653625,4995,3583.0,36749.0
GH,UVER,95365690,4999,4588.5,36754.0
WX,SIPO,20009368,4999,7028.0,36755.0
MN,NULL,71272724,4999,6327.0,36756.0
OP,UVER,7923072,5001,4588.5,36758.0
OP,SIPO,11451143,5001,9292.0,36759.0
CD,SIPO,73070150,5033,1820.0,36799.0
QR,NULL,93854265,5033,754.0,36800.0
EF,POJISTNE,12796581,5033,2196.0,36801.0
EF,UVER,25932383,5033,950.0,36802.0
GH,LEASING,31354725,5065,1541.3,36851.0
CD,UVER,56157791,5066,2568.8,36852.0
OP,SIPO,2258235,5066,4206.0,36853.0
EF,NULL,39506387,5066,1018.0,36854.0
YZ,POJISTNE,10269540,5066,132.0,36855.0
KL,NULL,45041960,5066,1283.0,36856.0
CD,SIPO,10877579,5072,1863.0,36866.0
EF,NULL,85992329,5072,5869.0,36867.0
OP,POJISTNE,62572306,5072,1065.0,36868.0
OP,NULL,5224442,5072,805.0,36869.0
IJ,UVER,38607579,5072,5292.0,36870.0
GH,SIPO,99441033,5118,3095.0,36928.0
CD,NULL,97549569,5118,446.0,36929.0
CD,UVER,59396386,5118,1109.0,36930.0
MN,UVER,4935771,5120,6738.7,36934.0
YZ,SIPO,26903707,5120,3008.0,36935.0
YZ,SIPO,63854801,5126,4208.0,36946.0
GH,UVER,96935939,5126,424.0,36947.0
MN,UVER,16182625,5133,4755.0,36956.0
AB,SIPO,50449115,5133,286.0,36957.0
IJ,NULL,35177278,5133,412.0,36958.0
QR,POJISTNE,97651743,5133,3913.0,36959.0
EF,SIPO,54096066,5164,4261.0,37012.0
UV,UVER,10503888,5164,621.0,37013.0
WX,UVER,41377508,5180,4897.0,37032.0
WX,UVER,47686052,5181,6652.5,37033.0
YZ,UVER,95793395,5196,6652.5,37059.0
CD,SIPO,22101694,5196,7905.0,37060.0
OP,UVER,46268802,5213,6687.0,37085.0
KL,SIPO,58698618,5215,2.0,37087.0
QR,NULL,81640040,5215,5315.0,37088.0
KL,POJISTNE,3664792,5215,372.0,37089.0
QR,NULL,71636765,5215,870.0,37090.0
KL,UVER,79302054,5215,1219.0,37091.0
OP,UVER,7177615,5228,7242.0,37108.0
KL,UVER,11066365,5256,5388.5,37154.0
GH,SIPO,63990634,5263,3950.0,37167.0
MN,UVER,57356619,5263,4605.0,37168.0
MN,UVER,56727522,5267,5388.5,37173.0
UV,SIPO,7043707,5269,793.0,37177.0
OP,NULL,84263461,5269,7260.0,37178.0
OP,UVER,61308646,5269,1957.0,37179.0
CD,UVER,13973260,5270,3317.0,37180.0
KL,UVER,94041960,5283,3559.0,37196.0
YZ,SIPO,67168420,5283,9649.0,37197.0
YZ,UVER,96250020,5290,7537.0,37213.0
UV,SIPO,29544717,5290,6293.0,37214.0
WX,NULL,1615906,5290,2245.0,37215.0
QR,POJISTNE,95391487,5290,1336.0,37216.0
MN,UVER,81407129,5305,5011.2,37238.0
QR,UVER,80564933,5313,5011.2,37251.0
MN,SIPO,60921382,5313,5791.0,37252.0
UV,NULL,15263599,5313,1167.0,37253.0
AB,POJISTNE,62256020,5313,958.0,37254.0
AB,UVER,69538569,5317,2504.8,37257.0
KL,SIPO,53978085,5317,4331.0,37258.0
ST,SIPO,89332604,5358,9191.0,37317.0
MN,UVER,3237545,5358,1139.0,37318.0
OP,UVER,24749118,5362,4226.3,37323.0
UV,SIPO,18269801,5362,6413.0,37324.0
IJ,NULL,23946857,5362,7962.0,37325.0
QR,LEASING,4785913,5372,2612.0,37339.0
KL,UVER,92821448,5385,2489.3,37361.0
YZ,SIPO,67199128,5385,8754.0,37362.0
WX,UVER,43853229,5395,4393.8,37378.0
YZ,UVER,91485505,5422,6148.0,37421.0
AB,SIPO,38885069,5422,832.0,37422.0
WX,NULL,95722668,5422,2320.0,37423.0
EF,POJISTNE,40573519,5422,1435.0,37424.0
MN,LEASING,48649221,5423,1394.0,37425.0
MN,SIPO,5680722,5423,446.0,37426.0
QR,NULL,82146298,5423,8618.0,37427.0
AB,POJISTNE,59710752,5423,4068.0,37428.0
MN,UVER,55829697,5428,7281.3,37435.0
CD,UVER,26435643,5442,7281.3,37456.0
EF,SIPO,14627766,5442,8110.0,37457.0
MN,NULL,10828179,5442,2070.0,37458.0
IJ,POJISTNE,7772154,5442,1017.0,37459.0
QR,UVER,10110479,5445,2186.0,37462.0
UV,SIPO,2227068,5445,685.0,37463.0
IJ,NULL,80277055,5445,1439.0,37464.0
OP,POJISTNE,4871046,5445,624.0,37465.0
KL,NULL,26684844,5445,859.0,37466.0
UV,UVER,48098021,5477,7279.3,37516.0
UV,SIPO,40210610,5477,6342.0,37517.0
IJ,UVER,17114121,5481,4358.0,37520.0
KL,LEASING,24862456,5483,1307.0,37522.0
WX,LEASING,15837931,5505,2908.2,37560.0
UV,SIPO,59490781,5541,3114.0,37616.0
QR,NULL,48447573,5541,648.0,37617.0
WX,UVER,66726541,5541,680.0,37618.0
IJ,LEASING,97723727,5546,2536.9,37625.0
IJ,UVER,85013025,5572,2348.0,37665.0
KL,SIPO,53127735,5572,11314.0,37666.0
CD,UVER,52011740,5574,3719.0,37668.0
QR,SIPO,36525643,5574,11878.0,37669.0
ST,UVER,19205475,5591,3697.8,37699.0
GH,SIPO,38603085,5591,323.0,37700.0
UV,NULL,44512021,5591,2872.0,37701.0
OP,POJISTNE,87980109,5591,345.0,37702.0
YZ,NULL,30955463,5591,2.0,37703.0
GH,UVER,67515390,5593,3697.8,37706.0
EF,SIPO,48020237,5593,6049.0,37707.0
EF,UVER,42234236,5602,3697.8,37716.0
UV,UVER,45906978,5622,6918.3,37740.0
ST,SIPO,24175644,5622,6327.0,37741.0
EF,NULL,71167778,5622,573.0,37742.0
QR,UVER,30017256,5628,3757.0,37748.0
ST,UVER,84198254,5632,4760.0,37755.0
EF,UVER,10689866,5650,4108.3,37782.0
GH,SIPO,29767215,5650,10530.0,37783.0
MN,LEASING,80939536,5661,1653.6,37795.0
AB,LEASING,42425257,5692,1653.6,37838.0
OP,UVER,81442999,5698,2756.0,37847.0
QR,SIPO,64414620,5698,10120.0,37848.0
UV,UVER,47866308,5700,1728.0,37850.0
WX,UVER,9607071,5724,4845.0,37888.0
IJ,SIPO,5197179,5724,2692.0,37889.0
MN,NULL,30744582,5724,561.0,37890.0
YZ,POJISTNE,83046674,5724,281.0,37891.0
WX,NULL,21557212,5724,1220.0,37892.0
MN,UVER,1054633,5735,4845.0,37906.0
OP,LEASING,3078049,5740,2907.0,37912.0
GH,UVER,19201743,5742,4845.0,37915.0
KL,UVER,97891717,5758,5700.7,37937.0
IJ,SIPO,690603,5758,3063.0,37938.0
WX,NULL,15063757,5758,3203.0,37939.0
UV,POJISTNE,75170343,5758,7996.0,37940.0
UV,SIPO,69220012,5774,1413.0,37964.0
OP,NULL,39872121,5774,7143.0,37965.0
ST,UVER,4440504,5774,1299.0,37966.0
CD,UVER,1848161,5794,2060.0,37995.0
WX,LEASING,72341751,5817,3849.0,38026.0
QR,SIPO,90788304,5817,3105.0,38027.0
WX,NULL,85494482,5817,9352.0,38028.0
KL,UVER,80529534,5837,4939.0,38053.0
CD,LEASING,64549314,5868,1762.0,38091.0
EF,UVER,95617645,5891,5432.3,38118.0
CD,UVER,6367522,5912,3076.8,38151.0
OP,SIPO,65154915,5912,9846.0,38152.0
OP,UVER,95520770,5927,1817.3,38166.0
AB,SIPO,49417829,5944,4685.0,38190.0
AB,UVER,50435006,5944,1640.0,38191.0
EF,UVER,22068012,5952,5885.3,38198.0
GH,SIPO,68812089,5952,3028.0,38199.0
MN,NULL,40625691,5952,1374.0,38200.0
YZ,POJISTNE,2707452,5952,3684.0,38201.0
WX,NULL,37493223,5952,1594.0,38202.0
UV,SIPO,6799704,5991,1978.0,38263.0
KL,NULL,83801996,5991,4235.0,38264.0
MN,UVER,49866914,5991,1272.0,38265.0
WX,UVER,18410075,6030,1177.0,38326.0
MN,UVER,6834680,6034,7741.8,38328.0
UV,SIPO,45750951,6040,2635.0,38338.0
EF,NULL,96697401,6040,1321.0,38339.0
GH,POJISTNE,15017515,6040,5015.0,38340.0
QR,UVER,12242263,6040,489.0,38341.0
AB,UVER,22275466,6051,7685.0,38359.0
YZ,SIPO,38191717,6061,8521.0,38373.0
KL,UVER,92930179,6061,429.0,38374.0
OP,UVER,96754401,6062,5356.0,38375.0
KL,SIPO,65052980,6062,10608.0,38376.0
ST,UVER,38067519,6075,8499.0,38395.0
MN,UVER,44330716,6083,7518.0,38408.0
WX,SIPO,87940978,6097,3155.0,38431.0
KL,UVER,34494578,6097,728.0,38432.0
UV,UVER,16368747,6118,7518.0,38462.0
EF,UVER,68264150,6138,2817.3,38500.0
WX,SIPO,42320823,6138,10869.0,38501.0
YZ,SIPO,26888096,6148,7847.0,38519.0
QR,UVER,40286940,6148,2490.0,38520.0
GH,UVER,85308313,6157,5165.2,38539.0
MN,SIPO,97978877,6157,9523.0,38540.0
ST,UVER,22791475,6158,5165.2,38541.0
KL,UVER,83721154,6226,6643.7,38649.0
WX,UVER,43599933,6265,3639.5,38694.0
EF,SIPO,11553663,6265,7274.0,38695.0
QR,UVER,34498596,6273,3639.5,38708.0
GH,UVER,34028458,6289,1784.5,38729.0
EF,SIPO,55760598,6353,586.0,38820.0
OP,NULL,1903015,6353,5984.0,38821.0
CD,UVER,62611573,6353,1332.0,38822.0
GH,UVER,31235045,6358,5632.8,38829.0
EF,SIPO,69701927,6358,13076.0,38830.0
UV,UVER,2478039,6363,1459.0,38837.0
GH,UVER,75494760,6397,3016.7,38885.0
OP,UVER,68610131,6400,3016.7,38888.0
OP,SIPO,10098511,6400,7320.0,38889.0
QR,NULL,30437541,6400,143.0,38890.0
EF,POJISTNE,79846286,6400,7396.0,38891.0
KL,UVER,41016417,6425,3057.0,38921.0
GH,UVER,56125944,6434,4589.2,38930.0
EF,SIPO,10144585,6434,4891.0,38931.0
UV,UVER,75896376,6440,2881.0,38936.0
MN,SIPO,92548077,6453,1514.0,38955.0
KL,NULL,17806643,6453,695.0,38956.0
EF,POJISTNE,98467659,6453,541.0,38957.0
KL,UVER,10349285,6453,304.0,38958.0
MN,UVER,30961704,6461,4192.5,38965.0
QR,UVER,3375345,6472,3597.0,38982.0
KL,UVER,93282901,6473,6408.8,38983.0
OP,SIPO,70482468,6495,8606.0,39014.0
EF,UVER,70085698,6495,8747.0,39015.0
WX,UVER,49671936,6505,3207.8,39027.0
EF,UVER,50882208,6510,3207.8,39032.0
KL,LEASING,72078418,6511,1924.7,39033.0
UV,UVER,80658405,6555,5900.0,39102.0
QR,UVER,62818646,6592,6510.7,39151.0
QR,SIPO,16516280,6592,10755.0,39152.0
GH,UVER,94580405,6602,8523.0,39167.0
ST,UVER,70020216,6609,1671.0,39177.0
UV,SIPO,11188424,6609,3881.0,39178.0
GH,NULL,27650201,6609,1624.0,39179.0
CD,UVER,71315157,6649,1671.0,39241.0
AB,UVER,46673387,6678,6133.0,39284.0
ST,UVER,36217254,6686,4853.8,39303.0
AB,SIPO,1844835,6688,1753.0,39305.0
OP,NULL,24286341,6688,1282.0,39306.0
AB,POJISTNE,44432550,6688,570.0,39307.0
EF,UVER,9123272,6688,638.0,39308.0
AB,UVER,40932357,6699,2650.2,39324.0
UV,SIPO,79769712,6699,7303.0,39325.0
EF,NULL,81050043,6699,5504.0,39326.0
CD,UVER,54543888,6701,2650.2,39328.0
ST,SIPO,63843142,6706,1982.0,39337.0
IJ,NULL,19147312,6706,671.0,39338.0
CD,POJISTNE,23725885,6706,815.0,39339.0
WX,UVER,83129149,6706,1081.0,39340.0
GH,UVER,85509657,6715,2298.2,39352.0
ST,UVER,11352903,6738,3159.0,39380.0
GH,SIPO,65384101,6792,3520.0,39463.0
AB,NULL,20771622,6792,49.0,39464.0
YZ,POJISTNE,5785042,6792,423.0,39465.0
YZ,UVER,76593392,6792,1432.0,39466.0
IJ,LEASING,24762851,6806,2428.9,39483.0
CD,UVER,38296979,6856,3454.0,39555.0
CD,SIPO,71201121,6856,2557.0,39556.0
YZ,NULL,61659604,6856,794.0,39557.0
WX,POJISTNE,70674234,6856,6965.0,39558.0
OP,SIPO,39091980,6902,3738.0,39617.0
YZ,NULL,4458135,6902,827.0,39618.0
ST,UVER,86353617,6902,1370.0,39619.0
AB,LEASING,23767364,6910,2391.5,39629.0
UV,UVER,54632151,6922,5811.7,39646.0
UV,UVER,50566107,6924,4059.5,39648.0
CD,SIPO,76091629,6924,4585.0,39649.0
WX,UVER,22201913,6930,1081.0,39661.0
ST,SIPO,88771885,6950,8561.0,39689.0
IJ,UVER,13666057,6950,9910.0,39690.0
ST,UVER,77922910,6985,2687.5,39741.0
ST,SIPO,73746818,6985,13167.0,39742.0
MN,UVER,36153978,7045,6015.3,39830.0
GH,UVER,52499610,7049,8253.2,39835.0
AB,UVER,10413468,7052,1776.7,39841.0
CD,SIPO,91626292,7082,6359.0,39890.0
AB,NULL,93874412,7082,1204.0,39891.0
CD,POJISTNE,47163563,7082,15.0,39892.0
AB,NULL,18123281,7082,262.0,39893.0
YZ,UVER,25515216,7082,4045.0,39894.0
AB,UVER,75017177,7099,4882.5,39924.0
UV,SIPO,96372824,7099,236.0,39925.0
QR,NULL,8235311,7099,11766.0,39926.0
AB,POJISTNE,62618040,7099,528.0,39927.0
WX,UVER,42583918,7123,3918.2,39966.0
KL,SIPO,42013669,7123,14581.0,39967.0
CD,SIPO,49628651,7133,2683.0,39986.0
YZ,NULL,28418004,7133,44.0,39987.0
IJ,POJISTNE,89750158,7133,115.0,39988.0
ST,NULL,56658023,7133,56.0,39989.0
AB,UVER,27370810,7133,1352.0,39990.0
ST,UVER,16474801,7136,2059.0,39994.0
ST,SIPO,35699868,7136,1080.0,39995.0
UV,NULL,45092648,7136,2235.0,39996.0
AB,POJISTNE,13272279,7136,547.0,39997.0
MN,UVER,60879224,7156,2062.0,40034.0
KL,SIPO,12137484,7176,6110.0,40065.0
CD,UVER,11141997,7176,3399.0,40066.0
YZ,UVER,5624032,7180,4156.5,40071.0
ST,SIPO,71244883,7180,8089.0,40072.0
KL,UVER,76611220,7181,4156.5,40073.0
UV,SIPO,66605192,7181,5030.0,40074.0
OP,NULL,86960434,7181,421.0,40075.0
IJ,POJISTNE,99126499,7181,16.0,40076.0
OP,NULL,40795511,7181,514.0,40077.0
GH,SIPO,64944064,7184,3434.0,40084.0
AB,NULL,5196965,7184,1879.0,40085.0
QR,POJISTNE,43513906,7184,691.0,40086.0
EF,NULL,15510481,7184,276.0,40087.0
AB,UVER,95096921,7184,6485.0,40088.0
WX,SIPO,11074567,7190,5394.0,40099.0
MN,UVER,63233262,7190,1056.0,40100.0
CD,LEASING,3170419,7231,2283.2,40158.0
WX,UVER,51813179,7240,2535.7,40169.0
QR,SIPO,38210588,7240,9136.0,40170.0
EF,SIPO,83855402,7262,1900.0,40207.0
UV,NULL,4781288,7262,6875.0,40208.0
UV,UVER,99959164,7262,1221.0,40209.0
WX,UVER,91164630,7274,4086.8,40226.0
WX,SIPO,33532422,7274,4603.0,40227.0
ST,UVER,89597016,7401,3372.7,40328.0
QR,SIPO,13943797,7401,7266.0,40329.0
QR,UVER,14132368,7418,2523.2,40349.0
YZ,UVER,1301700,7424,2523.2,40357.0
IJ,SIPO,4896235,7424,6817.0,40358.0
AB,NULL,79838293,7424,1110.0,40359.0
WX,POJISTNE,52864879,7424,164.0,40360.0
QR,UVER,79067885,7437,2306.8,40381.0
EF,SIPO,2692229,7437,6901.0,40382.0
KL,NULL,83435654,7437,231.0,40383.0
OP,POJISTNE,64685678,7437,228.0,40384.0
WX,UVER,21391058,7445,2306.8,40395.0
QR,SIPO,96140414,7454,2306.0,40410.0
AB,NULL,52242457,7454,471.0,40411.0
QR,UVER,90570520,7454,1319.0,40412.0
ST,LEASING,28778660,7465,1060.6,40429.0
ST,SIPO,29852605,7465,1391.0,40430.0
CD,NULL,49864357,7465,2850.0,40431.0
OP,POJISTNE,112665,7465,302.0,40432.0
MN,NULL,72408258,7465,2527.0,40433.0
OP,UVER,40248417,7485,3799.8,40462.0
UV,SIPO,56684088,7485,10279.0,40463.0
ST,LEASING,72582745,7487,2279.9,40465.0
IJ,SIPO,21018159,7487,7329.0,40466.0
KL,NULL,47784578,7487,4792.0,40467.0
QR,UVER,92478555,7523,8013.0,40524.0
OP,SIPO,63780206,7542,3683.0,40559.0
UV,NULL,94022273,7542,3389.0,40560.0
CD,UVER,1739269,7542,9847.0,40561.0
AB,UVER,36362540,7546,3495.8,40565.0
EF,SIPO,8914953,7546,3861.0,40566.0
ST,NULL,87915062,7546,198.0,40567.0
ST,POJISTNE,3298998,7546,49.0,40568.0
YZ,SIPO,78349375,7559,4112.0,40588.0
GH,UVER,48709929,7559,1066.0,40589.0
YZ,UVER,13822353,7562,6450.2,40593.0
EF,UVER,61455482,7565,3197.8,40597.0
GH,SIPO,98498379,7565,6649.0,40598.0
MN,NULL,24854338,7565,228.0,40599.0
QR,UVER,61969953,7594,2718.0,40635.0
YZ,SIPO,48485803,7594,2302.0,40636.0
MN,NULL,40380853,7594,2165.0,40637.0
WX,POJISTNE,62343466,7594,1347.0,40638.0
IJ,NULL,4607093,7594,210.0,40639.0
MN,UVER,80371361,7606,3197.8,40654.0
AB,SIPO,99149345,7606,4268.0,40655.0
CD,NULL,41400957,7606,5856.0,40656.0
KL,SIPO,40659213,7607,6020.0,40657.0
GH,UVER,90159475,7607,1322.0,40658.0
WX,UVER,54133033,7614,6678.7,40671.0
AB,LEASING,12091774,7618,2362.4,40675.0
KL,SIPO,82218134,7632,9629.0,40694.0
WX,UVER,61472195,7632,3551.0,40695.0
KL,UVER,97231417,7636,3532.0,40702.0
CD,SIPO,96037745,7636,3077.0,40703.0
CD,NULL,10650349,7636,325.0,40704.0
GH,SIPO,40997958,7637,9397.0,40705.0
YZ,UVER,40161162,7637,8127.0,40706.0
GH,UVER,13693094,7674,3937.3,40758.0
ST,SIPO,57784575,7674,1477.0,40759.0
YZ,NULL,18857425,7674,7383.0,40760.0
UV,UVER,76325124,7713,3673.7,40815.0
ST,SIPO,45360702,7713,8418.0,40816.0
IJ,UVER,35142588,7721,3788.3,40827.0
EF,UVER,37232846,7733,5836.0,40846.0
WX,UVER,97571604,7745,2153.8,40865.0
WX,SIPO,99381535,7745,10160.0,40866.0
GH,UVER,62899923,7753,2153.8,40883.0
IJ,UVER,74587321,7765,2332.0,40897.0
EF,SIPO,75713848,7765,8217.0,40898.0
OP,UVER,57404768,7769,4085.0,40906.0
KL,LEASING,75218081,7774,1002.4,40910.0
AB,UVER,32384473,7795,6202.0,40947.0
MN,UVER,67844575,7815,7903.8,40975.0
KL,SIPO,1201522,7815,1475.0,40976.0
ST,NULL,1738054,7815,268.0,40977.0
